table,seq,column,is_pk,is_fk,id,type,size,description,proto_vid,d_index,d_orig_proto_vid
random1,1,id,1,,ts76uxGOHk01,INTEGER,4,1990 Random Data,,,
random1,2,uuid,,,cs76uxGOHk01002,VARCHAR,36,uuid,,,
random1,3,int,,,cs76uxGOHk01003,INTEGER,3,int,,,
random1,4,float,,,cs76uxGOHk01004,REAL,,float,,,
,,,,,,,,,,,
random2,1,id,1,,ts76uxGOHk02,INTEGER,4,1991 Random Data,,,
random2,2,uuid,,,cs76uxGOHk02002,VARCHAR,36,uuid,,,
random2,3,int,,,cs76uxGOHk02003,INTEGER,3,int,,,
random2,4,float,,,cs76uxGOHk02004,REAL,,float,,,
,,,,,,,,,,,
random3,1,id,1,,ts76uxGOHk03,INTEGER,4,1992 Random Data,,,
random3,2,uuid,,,cs76uxGOHk03002,VARCHAR,36,uuid,,,
random3,3,int,,,cs76uxGOHk03003,INTEGER,3,int,,,
random3,4,float,,,cs76uxGOHk03004,REAL,,float,,,
,,,,,,,,,,,
random4,1,id,1,,ts76uxGOHk04,INTEGER,4,1993 Random Data,,,
random4,2,uuid,,,cs76uxGOHk04002,VARCHAR,36,uuid,,,
random4,3,int,,,cs76uxGOHk04003,INTEGER,3,int,,,
random4,4,float,,,cs76uxGOHk04004,REAL,,float,,,
,,,,,,,,,,,
counties,1,id,1,,ts76uxGOHk05,INTEGER,4,Counties and Years,,,
counties,2,gvid,,c03x04003,cs76uxGOHk05002,VARCHAR,36,County gvid,c00109003,census.gov-index-counties-0.0.4:gvid,counties.gvid
counties,3,year,,c03x04002,cs76uxGOHk05003,INTEGER,4,year,c00109002,census.gov-index-counties-0.0.4:year,counties.year
counties,4,float,,,cs76uxGOHk05004,REAL,,float,,,
,,,,,,,,,,,
states,1,id,1,,ts76uxGOHk06,INTEGER,4,Random data,,,
states,2,uuid,,,cs76uxGOHk06002,VARCHAR,36,uuid,,,
states,3,int,,,cs76uxGOHk06003,INTEGER,3,int,,,
states,4,float,,,cs76uxGOHk06004,REAL,,float,,,
